Date,AAPL,MSFT,XOM,BP
2016-06-14,24.364999771118164,49.83000183105469,90.43000030517578,30.93000030517578
2016-06-15,24.28499984741211,49.68999862670898,90.16000366210938,31.149999618530273
2016-06-16,24.38750076293945,50.38999938964844,91.22000122070312,32.029998779296875
2016-06-17,23.832500457763672,50.13000106811523,90.72000122070312,32.75
2016-06-20,23.774999618530273,50.06999969482422,91.12000274658205,33.419998168945305
2016-06-21,23.977500915527344,51.18999862670898,91.52999877929688,34.150001525878906
2016-06-22,23.88750076293945,50.9900016784668,91.16999816894531,33.889999389648445
2016-06-23,24.024999618530273,51.90999984741211,91.8000030517578,34.630001068115234
2016-06-24,23.35000038146973,49.83000183105469,89.38999938964844,32.97999954223633
2016-06-27,23.01000022888184,48.43000030517578,88.86000061035156,31.989999771118164
2016-06-28,23.397499084472656,49.43999862670898,90.91000366210938,33.240001678466804
2016-06-29,23.60000038146973,50.540000915527344,92.45999908447266,34.790000915527344
2016-06-30,23.899999618530273,51.16999816894531,93.73999786376952,35.5099983215332
2016-07-01,23.97249984741211,51.15999984741211,93.83999633789062,36.0
2016-07-05,23.747499465942386,51.16999816894531,93.0199966430664,35.900001525878906
2016-07-06,23.88249969482422,51.38000106811523,94.08999633789062,35.56999969482422
2016-07-07,23.98500061035156,51.38000106811523,92.95999908447266,35.400001525878906
2016-07-08,24.170000076293945,52.29999923706055,93.54000091552734,35.91999816894531
2016-07-11,24.2450008392334,52.59000015258789,93.88999938964844,36.11000061035156
2016-07-12,24.354999542236328,53.209999084472656,94.9499969482422,36.90999984741211
2016-07-13,24.21750068664551,53.5099983215332,94.87999725341795,36.560001373291016
2016-07-14,24.69750022888184,53.7400016784668,94.9499969482422,36.560001373291016
2016-07-15,24.69499969482422,53.70000076293945,95.12000274658205,36.560001373291016
2016-07-18,24.957500457763672,53.959999084472656,94.81999969482422,36.16999816894531
2016-07-19,24.96750068664551,53.09000015258789,94.47000122070312,36.02999877929688
2016-07-20,24.989999771118164,55.90999984741211,93.93000030517578,35.959999084472656
2016-07-21,24.857500076293945,55.79999923706055,93.8499984741211,35.84000015258789
2016-07-22,24.665000915527344,56.56999969482422,94.01000213623048,35.86999893188477
2016-07-25,24.334999084472656,56.72999954223633,92.1999969482422,34.900001525878906
2016-07-26,24.167499542236328,56.7599983215332,91.52999877929688,34.59000015258789
2016-07-27,25.73749923706055,56.18999862670898,90.91000366210938,34.56999969482422
2016-07-28,26.084999084472656,56.209999084472656,90.1999969482422,33.990001678466804
2016-07-29,26.052499771118164,56.68000030517578,88.94999694824219,34.400001525878906
2016-08-01,26.51250076293945,56.58000183105469,85.86000061035156,33.18000030517578
2016-08-02,26.1200008392334,56.58000183105469,87.04000091552734,33.450000762939446
2016-08-03,26.44750022888184,56.97000122070313,87.48999786376953,33.009998321533196
2016-08-04,26.46750068664551,57.38999938964844,87.4800033569336,33.0
2016-08-05,26.8700008392334,57.959999084472656,87.55999755859375,33.150001525878906
2016-08-08,27.09250068664551,58.06000137329102,88.58999633789062,33.169998168945305
2016-08-09,27.20249938964844,58.20000076293945,88.69999694824219,33.380001068115234
2016-08-10,27.0,58.02000045776367,86.41000366210938,33.009998321533196
2016-08-11,26.982500076293945,58.29999923706055,86.72000122070312,33.639999389648445
2016-08-12,27.045000076293945,57.93999862670898,87.8499984741211,33.740001678466804
2016-08-15,27.3700008392334,58.11999893188477,87.80999755859375,33.86999893188477
2016-08-16,27.34499931335449,57.43999862670898,87.91999816894531,34.209999084472656
2016-08-17,27.30500030517578,57.56000137329102,88.11000061035156,34.200000762939446
2016-08-18,27.270000457763672,57.599998474121094,88.91000366210938,34.650001525878906
2016-08-19,27.34000015258789,57.61999893188477,87.80000305175781,34.330001831054695
2016-08-22,27.127500534057614,57.66999816894531,87.98999786376953,33.959999084472656
2016-08-23,27.212499618530273,57.88999938964844,87.72000122070312,34.130001068115234
2016-08-24,27.00749969482422,57.95000076293945,88.0199966430664,34.27000045776367
2016-08-25,26.89249992370605,58.16999816894531,87.45999908447266,34.220001220703125
2016-08-26,26.73500061035156,58.02999877929688,87.2699966430664,34.15999984741211
2016-08-29,26.70499992370605,58.099998474121094,87.83999633789062,34.240001678466804
2016-08-30,26.5,57.88999938964844,87.5199966430664,34.09999847412109
2016-08-31,26.524999618530273,57.459999084472656,87.13999938964844,33.860000610351555
2016-09-01,26.6825008392334,57.59000015258789,86.83999633789062,33.65999984741211
2016-09-02,26.9325008392334,57.66999816894531,87.41999816894531,34.5
2016-09-06,26.92499923706055,57.61000061035156,88.56999969482422,34.689998626708984
2016-09-07,27.09000015258789,57.65999984741211,88.23999786376953,34.759998321533196
2016-09-08,26.3799991607666,57.43000030517578,89.05000305175781,35.080001831054695
2016-09-09,25.78249931335449,56.209999084472656,86.83999633789062,34.34999847412109
2016-09-12,26.36000061035156,57.04999923706055,87.29000091552734,34.630001068115234
2016-09-13,26.98749923706055,56.52999877929688,85.20999908447266,33.5
2016-09-14,27.9424991607666,56.2599983215332,84.5999984741211,33.31999969482422
2016-09-15,28.89249992370605,57.18999862670898,85.08000183105469,33.610000610351555
2016-09-16,28.729999542236328,57.25,84.02999877929688,33.310001373291016
2016-09-19,28.395000457763672,56.93000030517578,83.83000183105469,33.439998626708984
2016-09-20,28.39249992370605,56.81000137329102,82.54000091552734,33.06999969482422
2016-09-21,28.38750076293945,57.7599983215332,83.30000305175781,33.610000610351555
2016-09-22,28.65500068664551,57.81999969482422,83.54000091552734,34.259998321533196
2016-09-23,28.177499771118164,57.43000030517578,83.44999694824219,33.959999084472656
2016-09-26,28.21999931335449,56.9000015258789,83.05999755859375,33.68000030517578
2016-09-27,28.272499084472656,57.95000076293945,83.23999786376953,33.610000610351555
2016-09-28,28.48749923706055,58.02999877929688,86.9000015258789,34.84000015258789
2016-09-29,28.045000076293945,57.4000015258789,86.45999908447266,35.060001373291016
2016-09-30,28.26250076293945,57.599998474121094,87.27999877929688,35.15999984741211
2016-10-03,28.1299991607666,57.41999816894531,87.05000305175781,35.470001220703125
2016-10-04,28.25,57.2400016784668,86.25,35.68000030517578
2016-10-05,28.26250076293945,57.63999938964844,87.0,36.02999877929688
2016-10-06,28.47249984741211,57.7400016784668,87.04000091552734,35.95000076293945
2016-10-07,28.51499938964844,57.79999923706055,86.73999786376953,36.16999816894531
2016-10-10,29.01250076293945,58.040000915527344,88.44000244140625,36.66999816894531
2016-10-11,29.07500076293945,57.18999862670898,87.73999786376953,35.779998779296875
2016-10-12,29.334999084472656,57.11000061035156,87.12999725341797,35.790000915527344
2016-10-13,29.2450008392334,56.91999816894531,86.55999755859375,35.68000030517578
2016-10-14,29.40749931335449,57.41999816894531,86.54000091552734,35.84000015258789
2016-10-17,29.38750076293945,57.22000122070313,86.54000091552734,35.5
2016-10-18,29.36750030517578,57.65999984741211,86.7699966430664,35.97999954223633
2016-10-19,29.28000068664551,57.52999877929688,87.16999816894531,36.04999923706055
2016-10-20,29.26499938964844,57.25,87.20999908447266,36.04999923706055
2016-10-21,29.149999618530273,59.65999984741211,86.62000274658203,36.25
2016-10-24,29.41250038146973,61.0,86.91000366210938,35.86999893188477
2016-10-25,29.5625,60.9900016784668,86.72000122070312,36.040000915527344
2016-10-26,28.897499084472656,60.63000106811523,87.08999633789062,35.849998474121094
2016-10-27,28.6200008392334,60.099998474121094,86.91999816894531,36.0
2016-10-28,28.43000030517578,59.86999893188477,84.77999877929688,35.68000030517578
2016-10-31,28.38500022888184,59.91999816894531,83.31999969482422,35.54999923706055
2016-11-01,27.872499465942386,59.79999923706055,83.6500015258789,34.110000610351555
2016-11-02,27.897499084472656,59.43000030517578,83.44999694824219,34.009998321533196
2016-11-03,27.457500457763672,59.209999084472656,83.66000366210938,33.84000015258789
2016-11-04,27.209999084472656,58.709999084472656,83.56999969482422,33.540000915527344
2016-11-07,27.602500915527344,60.41999816894531,85.44999694824219,34.02000045776367
2016-11-08,27.76499938964844,60.47000122070313,85.30999755859375,33.47999954223633
2016-11-09,27.71999931335449,60.16999816894531,86.25,33.84000015258789
2016-11-10,26.94750022888184,58.70000076293945,87.05000305175781,33.939998626708984
2016-11-11,27.107500076293945,59.02000045776367,85.66999816894531,33.18000030517578
2016-11-14,26.427499771118164,58.11999893188477,85.27999877929688,32.97999954223633
2016-11-15,26.77750015258789,58.86999893188477,86.81999969482422,33.610000610351555
2016-11-16,27.497499465942386,59.6500015258789,85.75,33.299999237060554
2016-11-17,27.48749923706055,60.63999938964844,85.2300033569336,33.5
2016-11-18,27.51499938964844,60.349998474121094,85.27999877929688,33.639999389648445
2016-11-21,27.9325008392334,60.86000061035156,86.48999786376953,34.400001525878906
2016-11-22,27.95000076293945,61.11999893188477,86.68000030517578,34.540000915527344
2016-11-23,27.8075008392334,60.4000015258789,86.91999816894531,34.400001525878906
2016-11-25,27.94750022888184,60.52999877929688,87.12000274658203,34.27000045776367
2016-11-28,27.89249992370605,60.61000061035156,86.47000122070312,33.720001220703125
2016-11-29,27.864999771118164,61.09000015258789,85.9000015258789,33.52000045776367
2016-11-30,27.6299991607666,60.2599983215332,87.30000305175781,35.009998321533196
2016-12-01,27.372499465942386,59.20000076293945,87.23999786376953,35.38999938964844
2016-12-02,27.47500038146973,59.25,87.04000091552734,35.47999954223633
2016-12-05,27.27750015258789,60.22000122070313,87.4800033569336,35.47999954223633
2016-12-06,27.48749923706055,59.95000076293945,87.55999755859375,35.56999969482422
2016-12-07,27.75749969482422,61.36999893188477,88.06999969482422,35.88999938964844
2016-12-08,28.03000068664551,61.0099983215332,88.31999969482422,36.18999862670898
2016-12-09,28.48749923706055,61.97000122070313,89.0,36.0099983215332
2016-12-12,28.32500076293945,62.16999816894531,90.9800033569336,36.5099983215332
2016-12-13,28.79750061035156,62.97999954223633,92.58000183105469,36.790000915527344
2016-12-14,28.79750061035156,62.68000030517578,90.58000183105469,36.02000045776367
2016-12-15,28.95499992370605,62.58000183105469,90.88999938964844,35.849998474121094
2016-12-16,28.99250030517578,62.29999923706055,91.18000030517578,36.59000015258789
2016-12-19,29.15999984741211,63.61999893188477,90.41999816894531,36.560001373291016
2016-12-20,29.23749923706055,63.540000915527344,90.43000030517578,36.52000045776367
2016-12-21,29.26499938964844,63.540000915527344,90.27999877929688,36.77999877929688
2016-12-22,29.07250022888184,63.54999923706055,90.87000274658205,36.90999984741211
2016-12-23,29.1299991607666,63.2400016784668,90.70999908447266,37.02000045776367
2016-12-27,29.315000534057614,63.27999877929688,90.75,37.11000061035156
2016-12-28,29.190000534057614,62.9900016784668,90.3000030517578,37.25
2016-12-29,29.1825008392334,62.9000015258789,90.3499984741211,37.400001525878906
2016-12-30,28.95499992370605,62.13999938964844,90.26000213623048,37.38000106811523
2017-01-03,29.03750038146973,62.58000183105469,90.88999938964844,38.0
2017-01-04,29.0049991607666,62.29999923706055,89.88999938964844,38.290000915527344
2017-01-05,29.15250015258789,62.29999923706055,88.55000305175781,38.56999969482422
2017-01-06,29.477500915527344,62.84000015258789,88.5,37.90999984741211
2017-01-09,29.747499465942386,62.63999938964844,87.04000091552734,37.310001373291016
2017-01-10,29.77750015258789,62.61999893188477,85.93000030517578,37.11000061035156
2017-01-11,29.9375,63.18999862670898,86.80999755859375,37.54999923706055
2017-01-12,29.8125,62.61000061035156,86.33999633789062,37.7599983215332
2017-01-13,29.76000022888184,62.70000076293945,86.3499984741211,37.65999984741211
2017-01-17,30.0,62.52999877929688,87.36000061035156,37.43999862670898
2017-01-18,29.997499465942386,62.5,86.27999877929688,37.099998474121094
2017-01-19,29.94499969482422,62.29999923706055,84.7300033569336,36.900001525878906
2017-01-20,30.0,62.7400016784668,85.88999938964844,36.84000015258789
2017-01-23,30.020000457763672,62.959999084472656,84.97000122070312,36.61999893188477
2017-01-24,29.99250030517578,63.52000045776367,85.08999633789062,36.90999984741211
2017-01-25,30.46999931335449,63.68000030517578,85.33999633789062,37.02999877929688
2017-01-26,30.48500061035156,64.26999664306639,85.5999984741211,36.7400016784668
2017-01-27,30.48749923706055,65.77999877929689,85.51000213623047,36.58000183105469
2017-01-30,30.40749931335449,65.12999725341797,84.86000061035156,35.959999084472656
2017-01-31,30.337499618530273,64.65000152587889,83.88999938964844,35.97999954223633
2017-02-01,32.1875,63.58000183105469,82.94000244140625,35.9900016784668
2017-02-02,32.13249969482422,63.16999816894531,83.44999694824219,35.790000915527344
2017-02-03,32.27000045776367,63.68000030517578,83.54000091552734,35.91999816894531
2017-02-06,32.572498321533196,63.63999938964844,83.30999755859375,35.81999969482422
2017-02-07,32.88249969482422,63.43000030517578,82.7699966430664,34.380001068115234
2017-02-08,33.009998321533196,63.34000015258789,81.4800033569336,34.43000030517578
2017-02-09,33.10499954223633,64.05999755859375,81.83999633789062,34.439998626708984
2017-02-10,33.029998779296875,64.0,82.5199966430664,34.529998779296875
2017-02-13,33.322498321533196,64.72000122070311,83.0,34.65999984741211
2017-02-14,33.755001068115234,64.56999969482422,82.81999969482422,34.580001831054695
2017-02-15,33.877498626708984,64.52999877929689,83.16000366210938,33.799999237060554
2017-02-16,33.837501525878906,64.51999664306639,82.30000305175781,33.68000030517578
2017-02-17,33.93000030517578,64.62000274658203,81.76000213623047,33.419998168945305
2017-02-21,34.174999237060554,64.48999786376953,81.88999938964844,33.830001831054695
2017-02-22,34.27750015258789,64.36000061035156,80.93000030517578,33.40999984741211
2017-02-23,34.13249969482422,64.62000274658203,81.77999877929688,33.860000610351555
2017-02-24,34.165000915527344,64.62000274658203,81.08000183105469,33.5
2017-02-27,34.232498168945305,64.23000335693361,81.54000091552734,33.97999954223633
2017-02-28,34.247501373291016,63.97999954223633,81.31999969482422,33.919998168945305
2017-03-01,34.947498321533196,64.94000244140625,83.0199966430664,34.22999954223633
2017-03-02,34.740001678466804,64.01000213623047,83.30000305175781,34.11999893188477
2017-03-03,34.94499969482422,64.25,82.45999908447266,34.09000015258789
2017-03-06,34.834999084472656,64.26999664306639,82.83000183105469,33.970001220703125
2017-03-07,34.880001068115234,64.40000152587889,82.5199966430664,33.86999893188477
2017-03-08,34.75,64.98999786376953,81.02999877929688,33.310001373291016
2017-03-09,34.669998168945305,64.73000335693361,81.66999816894531,33.5
2017-03-10,34.78499984741211,64.93000030517578,81.61000061035156,34.330001831054695
2017-03-13,34.799999237060554,64.70999908447266,81.41999816894531,34.06999969482422
2017-03-14,34.747501373291016,64.41000366210939,80.98999786376953,33.43000030517578
2017-03-15,35.115001678466804,64.75,82.0,33.779998779296875
2017-03-16,35.172500610351555,64.63999938964844,82.06999969482422,34.02000045776367
2017-03-17,34.997501373291016,64.87000274658203,82.0,34.279998779296875
2017-03-20,35.3650016784668,64.93000030517578,82.0,34.189998626708984
2017-03-21,34.959999084472656,64.20999908447266,81.83000183105469,34.240001678466804
2017-03-22,35.35499954223633,65.02999877929689,81.76000213623047,33.990001678466804
2017-03-23,35.22999954223633,64.87000274658203,81.86000061035156,34.060001373291016
2017-03-24,35.15999984741211,64.98000335693361,81.2300033569336,33.779998779296875
2017-03-27,35.220001220703125,65.09999847412111,81.25,33.75
2017-03-28,35.95000076293945,65.29000091552734,81.83999633789062,33.919998168945305
2017-03-29,36.02999877929688,65.47000122070311,82.0199966430664,34.43000030517578
2017-03-30,35.98249816894531,65.70999908447266,83.69999694824219,34.52000045776367
2017-03-31,35.915000915527344,65.86000061035156,82.01000213623047,34.52000045776367
2017-04-03,35.92499923706055,65.55000305175781,82.06999969482422,34.400001525878906
2017-04-04,36.19250106811523,65.73000335693361,82.37000274658203,34.790000915527344
2017-04-05,36.005001068115234,65.55999755859375,82.52999877929688,34.59000015258789
2017-04-06,35.915000915527344,65.73000335693361,83.01000213623047,34.72999954223633
2017-04-07,35.834999084472656,65.68000030517578,82.76000213623047,34.84999847412109
2017-04-10,35.79249954223633,65.52999877929689,83.12999725341797,35.09000015258789
2017-04-11,35.407501220703125,65.48000335693361,82.83999633789062,35.36999893188477
2017-04-12,35.45000076293945,65.23000335693361,82.97000122070312,35.45000076293945
2017-04-13,35.26250076293945,64.94999694824219,81.69000244140625,34.990001678466804
2017-04-17,35.45750045776367,65.48000335693361,81.58000183105469,35.029998779296875
2017-04-18,35.29999923706055,65.38999938964844,81.05000305175781,34.669998168945305
2017-04-19,35.169998168945305,65.04000091552734,80.48999786376953,34.139999389648445
2017-04-20,35.61000061035156,65.5,81.01000213623047,34.150001525878906
2017-04-21,35.567501068115234,66.40000152587889,80.69000244140625,34.0
2017-04-24,35.90999984741211,67.52999877929689,81.11000061035156,34.450000762939446
2017-04-25,36.13249969482422,67.91999816894531,81.7300033569336,34.65999984741211
2017-04-26,35.91999816894531,67.83000183105469,81.4000015258789,34.65999984741211
2017-04-27,35.9474983215332,68.26999664306639,81.26000213623047,34.400001525878906
2017-04-28,35.912498474121094,68.45999908447266,81.6500015258789,34.31999969482422
2017-05-01,36.64500045776367,69.41000366210939,82.05999755859375,34.31999969482422
2017-05-02,36.87749862670898,69.30000305175781,82.05000305175781,34.75
2017-05-03,36.76499938964844,69.08000183105469,82.69999694824219,34.689998626708984
2017-05-04,36.63249969482422,68.80999755859375,81.63999938964844,34.31999969482422
2017-05-05,37.2400016784668,69.0,82.0199966430664,35.29999923706055
2017-05-08,38.25249862670898,68.94000244140625,82.88999938964844,35.43000030517578
2017-05-09,38.497501373291016,69.04000091552734,82.30999755859375,35.349998474121094
2017-05-10,38.31499862670898,69.30999755859375,81.91000366210938,35.009998321533196
2017-05-11,38.48749923706055,68.45999908447266,82.61000061035156,35.209999084472656
2017-05-12,39.025001525878906,68.37999725341797,82.55000305175781,35.38999938964844
2017-05-15,38.92499923706055,68.43000030517578,82.80000305175781,35.709999084472656
2017-05-16,38.86750030517578,69.41000366210939,82.55000305175781,36.2400016784668
2017-05-17,37.5625,67.48000335693361,81.98999786376953,36.16999816894531
2017-05-18,38.1349983215332,67.70999908447266,81.75,36.5099983215332
2017-05-19,38.26499938964844,67.69000244140625,81.93000030517578,36.93999862670898
2017-05-22,38.497501373291016,68.44999694824219,82.29000091552734,36.959999084472656
2017-05-23,38.45000076293945,68.68000030517578,82.58000183105469,36.93000030517578
2017-05-24,38.334999084472656,68.76999664306639,82.29000091552734,36.900001525878906
2017-05-25,38.46749877929688,69.62000274658203,81.75,36.400001525878906
2017-05-26,38.40250015258789,69.95999908447266,81.55000305175781,36.40999984741211
2017-05-30,38.41749954223633,70.41000366210938,81.0999984741211,36.27000045776367
2017-05-31,38.18999862670898,69.83999633789061,80.5,36.150001525878906
2017-06-01,38.29499816894531,70.09999847412111,80.69999694824219,36.2400016784668
2017-06-02,38.86249923706055,71.76000213623047,79.5,35.90999984741211
2017-06-05,38.48249816894531,72.27999877929688,80.12000274658203,36.08000183105469
2017-06-06,38.61249923706055,72.5199966430664,81.20999908447266,36.2400016784668
2017-06-07,38.84249877929688,72.38999938964844,80.91000366210938,35.41999816894531
2017-06-08,38.747501373291016,71.94999694824219,80.62000274658203,35.40999984741211
2017-06-09,37.24499893188477,70.31999969482422,82.12999725341797,35.83000183105469
2017-06-12,36.35499954223633,69.77999877929689,82.93000030517578,35.810001373291016
2017-06-13,36.647499084472656,70.6500015258789,82.95999908447266,36.02999877929688
2017-06-14,36.290000915527344,70.26999664306639,82.06999969482422,35.36999893188477
2017-06-15,36.0724983215332,69.90000152587889,82.26000213623047,35.2400016784668
2017-06-16,35.567501068115234,70.0,83.48999786376953,36.0
2017-06-19,36.584999084472656,70.87000274658203,82.76000213623047,36.040000915527344
2017-06-20,36.25249862670898,69.91000366210939,82.30999755859375,34.97999954223633
2017-06-21,36.46749877929688,70.26999664306639,81.44000244140625,34.650001525878906
2017-06-22,36.40750122070313,70.26000213623047,81.08000183105469,34.59999847412109
2017-06-23,36.56999969482422,71.20999908447266,81.61000061035156,34.84000015258789
2017-06-26,36.45500183105469,70.52999877929688,81.23999786376953,34.880001068115234
2017-06-27,35.93249893188477,69.20999908447266,81.11000061035156,35.150001525878906
2017-06-28,36.45750045776367,69.80000305175781,81.52999877929688,35.27000045776367
2017-06-29,35.91999816894531,68.48999786376953,80.69999694824219,34.860000610351555
2017-06-30,36.005001068115234,68.93000030517578,80.7300033569336,34.650001525878906
2017-07-03,35.875,68.16999816894531,82.0999984741211,35.02000045776367
2017-07-05,36.022499084472656,69.08000183105469,80.8499984741211,34.419998168945305
2017-07-06,35.68249893188477,68.56999969482422,80.12000274658203,34.439998626708984
2017-07-07,36.04499816894531,69.45999908447266,80.22000122070312,34.360000610351555
2017-07-10,36.26499938964844,69.98000335693361,80.16000366210938,34.330001831054695
2017-07-11,36.38249969482422,69.98999786376953,80.5999984741211,34.360000610351555
2017-07-12,36.435001373291016,71.1500015258789,80.95999908447266,34.86999893188477
2017-07-13,36.94250106811523,71.7699966430664,80.97000122070312,34.720001220703125
2017-07-14,37.2599983215332,72.77999877929688,81.27999877929688,34.950000762939446
2017-07-17,37.38999938964844,73.3499984741211,80.86000061035156,34.919998168945305
2017-07-18,37.52000045776367,73.30000305175781,80.5999984741211,34.830001831054695
2017-07-19,37.75500106811523,73.86000061035156,80.8499984741211,35.029998779296875
2017-07-20,37.584999084472656,74.22000122070312,80.86000061035156,35.09999847412109
2017-07-21,37.56750106811523,73.79000091552734,80.12000274658203,34.68000030517578
2017-07-24,38.022499084472656,73.5999984741211,79.87000274658203,34.459999084472656
2017-07-25,38.185001373291016,74.19000244140625,80.2699966430664,34.900001525878906
2017-07-26,38.3650016784668,74.05000305175781,80.37000274658203,34.84000015258789
2017-07-27,37.63999938964844,73.16000366210938,80.83000183105469,34.990001678466804
2017-07-28,37.375,73.04000091552734,79.5999984741211,35.15999984741211
2017-07-31,37.18249893188477,72.69999694824219,80.04000091552734,35.139999389648445
2017-08-01,37.51250076293945,72.58000183105469,80.16999816894531,36.27000045776367
2017-08-02,39.28499984741211,72.26000213623047,80.5999984741211,36.400001525878906
2017-08-03,38.89250183105469,72.1500015258789,80.48999786376953,36.13999938964844
2017-08-04,39.09749984741211,72.68000030517578,80.20999908447266,36.33000183105469
2017-08-07,39.70249938964844,72.4000015258789,80.16000366210938,36.75
2017-08-08,40.02000045776367,72.79000091552734,79.95999908447266,36.540000915527344
2017-08-09,40.26499938964844,72.47000122070312,80.20999908447266,36.15999984741211
2017-08-10,38.83000183105469,71.41000366210938,78.97000122070312,35.470001220703125
2017-08-11,39.36999893188477,72.5,78.20999908447266,34.939998626708984
2017-08-14,39.962501525878906,73.58999633789062,78.2300033569336,34.68000030517578
2017-08-15,40.400001525878906,73.22000122070312,78.04000091552734,34.56999969482422
2017-08-16,40.23749923706055,73.6500015258789,77.47000122070312,34.290000915527344
2017-08-17,39.46500015258789,72.4000015258789,76.26000213623047,34.09999847412109
2017-08-18,39.375,72.48999786376953,76.63999938964844,34.15999984741211
2017-08-21,39.3025016784668,72.1500015258789,76.37999725341797,34.0
2017-08-22,39.94499969482422,73.16000366210938,76.73999786376953,34.150001525878906
2017-08-23,39.99499893188477,72.72000122070312,76.61000061035156,34.240001678466804
2017-08-24,39.81750106811523,72.69000244140625,76.33000183105469,34.18000030517578
2017-08-25,39.96500015258789,72.81999969482422,76.72000122070312,34.540000915527344
2017-08-28,40.36750030517578,72.83000183105469,76.47000122070312,34.470001220703125
2017-08-29,40.727500915527344,73.05000305175781,76.44999694824219,34.36999893188477
2017-08-30,40.837501525878906,74.01000213623047,76.0999984741211,34.36999893188477
2017-08-31,41.0,74.7699966430664,76.33000183105469,34.72999954223633
2017-09-01,41.01250076293945,73.94000244140625,76.56999969482422,34.77000045776367
2017-09-05,40.52000045776367,73.61000061035156,77.18000030517578,34.950000762939446
2017-09-06,40.477500915527344,73.4000015258789,78.77999877929688,35.31999969482422
2017-09-07,40.31499862670898,74.33999633789062,79.02999877929688,35.5
2017-09-08,39.65750122070313,73.9800033569336,78.81999969482422,35.31999969482422
2017-09-11,40.375,74.76000213623047,79.25,35.560001373291016
2017-09-12,40.21500015258789,74.68000030517578,79.5,35.75
2017-09-13,39.912498474121094,75.20999908447266,79.7699966430664,35.9900016784668
2017-09-14,39.56999969482422,74.7699966430664,80.08999633789062,36.33000183105469
2017-09-15,39.97000122070313,75.30999755859375,80.06999969482422,36.58000183105469
2017-09-18,39.66749954223633,75.16000366210938,80.08999633789062,36.650001525878906
2017-09-19,39.68249893188477,75.44000244140625,80.22000122070312,36.95000076293945
2017-09-20,39.01750183105469,74.94000244140625,80.55000305175781,37.22999954223633
2017-09-21,38.34749984741211,74.20999908447266,79.88999938964844,37.70000076293945
2017-09-22,37.97249984741211,74.41000366210938,79.91999816894531,37.81999969482422
2017-09-25,37.63750076293945,73.26000213623047,80.9800033569336,38.2400016784668
2017-09-26,38.28499984741211,73.26000213623047,80.88999938964844,37.86999893188477
2017-09-27,38.55749893188477,73.8499984741211,81.43000030517578,38.02000045776367
2017-09-28,38.31999969482422,73.87000274658203,82.19000244140625,38.41999816894531
2017-09-29,38.52999877929688,74.48999786376953,81.9800033569336,38.43000030517578
2017-10-02,38.45249938964844,74.61000061035156,81.62999725341797,38.38999938964844
2017-10-03,38.61999893188477,74.26000213623047,81.76000213623047,38.70000076293945
2017-10-04,38.36999893188477,74.69000244140625,81.79000091552734,38.650001525878906
2017-10-05,38.84749984741211,75.97000122070312,82.0199966430664,38.61000061035156
2017-10-06,38.82500076293945,76.0,81.70999908447266,38.2599983215332
2017-10-09,38.959999084472656,76.29000091552734,82.02999877929688,38.459999084472656
2017-10-10,38.974998474121094,76.29000091552734,82.26000213623047,38.810001373291016
2017-10-11,39.13750076293945,76.41999816894531,82.5999984741211,38.849998474121094
2017-10-12,39.0,77.12000274658203,82.43000030517578,39.0099983215332
2017-10-13,39.247501373291016,77.48999786376953,82.41000366210938,39.099998474121094
2017-10-16,39.97000122070313,77.6500015258789,82.80999755859375,39.18999862670898
2017-10-17,40.11750030517578,77.58999633789062,82.95999908447266,38.68999862670898
2017-10-18,39.93999862670898,77.61000061035156,82.76000213623047,38.72000122070313
2017-10-19,38.99499893188477,77.91000366210938,82.73999786376953,38.75
2017-10-20,39.0625,78.80999755859375,83.11000061035156,38.75
2017-10-23,39.04249954223633,78.83000183105469,83.23999786376953,38.790000915527344
2017-10-24,39.275001525878906,78.86000061035156,83.47000122070312,39.0
2017-10-25,39.102500915527344,78.62999725341797,83.16999816894531,38.790000915527344
2017-10-26,39.352500915527344,78.76000213623047,83.47000122070312,38.650001525878906
2017-10-27,40.76250076293945,83.80999755859375,83.70999908447266,39.099998474121094
2017-10-30,41.68000030517578,83.88999938964844,83.54000091552734,39.61999893188477
2017-10-31,42.2599983215332,83.18000030517578,83.3499984741211,40.66999816894531
2017-11-01,41.72249984741211,83.18000030517578,83.87000274658203,40.7599983215332
2017-11-02,42.02750015258789,84.05000305175781,83.52999877929688,40.66999816894531
2017-11-03,43.125,84.13999938964844,83.18000030517578,40.560001373291016
2017-11-06,43.5625,84.47000122070312,83.75,41.40999984741211
2017-11-07,43.70249938964844,84.2699966430664,83.58000183105469,41.47999954223633
2017-11-08,44.060001373291016,84.55999755859375,83.47000122070312,41.400001525878906
2017-11-09,43.97000122070313,84.08999633789062,83.97000122070312,40.72000122070313
2017-11-10,43.66749954223633,83.87000274658203,82.94000244140625,40.29999923706055
2017-11-13,43.49250030517578,83.93000030517578,82.88999938964844,39.88000106811523
2017-11-14,42.834999084472656,84.05000305175781,82.23999786376953,39.61000061035156
2017-11-15,42.27000045776367,82.9800033569336,81.20999908447266,39.09000015258789
2017-11-16,42.775001525878906,83.19999694824219,80.55999755859375,38.77000045776367
2017-11-17,42.537498474121094,82.4000015258789,80.23999786376953,39.09000015258789
2017-11-20,42.49499893188477,82.52999877929688,80.55000305175781,39.0
2017-11-21,43.28499984741211,83.72000122070312,80.87000274658203,39.13000106811523
2017-11-22,43.7400016784668,83.11000061035156,81.0999984741211,39.77999877929688
